ObjId,range,speed,angle,snr,Kstate,OboCarSpeed,heigh,heighAngle,X,Y,EstimateCarSpeed,EstimateMagCarSpeed,RCS,WheelSpdFl,WheelSpdFR,WheelSpdRL,WheelSpdRR,YawRate,frameIntervalTimeZ4,SelfCalcAngle,SenceFlag,SortFlag,trkReiablility,RadiusCurvature,Xaccel,Yaccel,noise,using,DbfMag,FrameIntervalTime,installAngleOffset,VehLatAcc,VehLongAcc,matchFlag,tag,deltaRange,clusterID,idx,objLen,weight,MeasCounter,MAtr,SteeringAngle,SteeringAngleSpd,EstCarSpeed,Gear,isDmlMode,waveType,sideSlobe0,sideSlobe1,sideSlobe2,peakNum1,peakNum2,AlgTeam,ObstacleProb,scene,errorCode,FlagJam,FlagTunnelFence,FlagFenceScene,FlagBarnScene
START,FrameNb:0,CameraNb:0,HeSaiNb:0,ARS410Nb:0
2025/11/20 17:31:23:161---->
heightOffset:0,1763631083161,89992132,selfCaliBufCnt:0,selfAccObjCnt:0,selfAccAngle:0,installHAngleOffset:0,Interpolation:0,installVAngleOffset:0,radarOffsetH:0,radarOffsetV:0,Polynom:0;0;0;0;0;0;0;0;0;0;0;0,WheelDirection:0;0;0;0,selfAngleOffset:0,selfAngleOffsetPit:0,selfCaliAngleHrz_H:0,selfCaliAnglePit_H:0,servCaliAngleHrz_H:0,servCaliAnglePit_H:0
3,66.43,0.02,-3.54,0,0,19.8784,0,0,4.1,66.3,0,0.02,0,0,0,0,0,-0.139882,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,,0,0,0,0,
6,29.62,-0.04,-6.2,0,0,19.8784,0,0,3.2,29.45,0,-0.04,0,0,0,0,0,-0.139882,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,,0,0,0,0,
7,8.89,-0.04,-18.02,0,0,19.8784,0,0,2.75,8.45,0,-0.04,0,0,0,0,0,-0.139882,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,,0,0,0,0,
17,79.79,-0.02,-1.8,0,0,19.8784,0,0,2.5,79.75,0,-0.02,0,0,0,0,0,-0.139882,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,5.60519e-45,126,3.72856e-38,56,0,1.9,0,0,0,0,0,0,0,56,0,126,13,0,-32,-34,0,0.14,0,,0,0,0,0,
21,73.51,-0.04,9.04,0,0,19.8784,0,0,-11.55,72.6,0.02,-0.04,0,0,0,0,0,-0.139882,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,,0,0,0,0,
31,33.12,0.02,20.87,0,0,19.8784,0,0,-11.8,30.95,-0.02,0.02,0,0,0,0,0,-0.139882,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,,0,0,0,0,
38,11.27,0.03,30.09,0,0,19.8784,0,0,-5.65,9.75,0,0.04,0,0,0,0,0,-0.139882,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,,0,0,0,0,
39,174.82,-0.04,2.49,0,0,19.8784,0,0,-7.6,174.65,0.06,-0.04,0,0,0,0,0,-0.139882,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,,0,0,0,0,
53,21.43,0.08,-12.81,0,0,19.8784,0,0,4.75,20.9,0.1,0.08,0,0,0,0,0,-0.139882,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,,0,0,0,0,
56,84.27,-0.06,3.67,0,0,19.8784,0,0,-5.4,84.1,0,-0.06,0,0,0,0,0,-0.139882,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,,0,0,0,0,
76,19.77,-0.02,-8.58,0,0,19.8784,0,0,2.95,19.55,0,-0.02,0,0,0,0,0,-0.139882,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,,0,0,0,0,
79,25.52,0.06,13.14,0,0,19.8784,0,0,-5.8,24.85,0,0.06,0,0,0,0,0,-0.139882,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,,0,0,0,0,
81,72.28,-0.02,-2.74,0,0,19.8784,0,0,3.45,72.2,0,-0.02,0,0,0,0,0,-0.139882,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,,0,0,0,0,
96,86.28,-0.04,6.66,0,0,19.8784,0,0,-10,85.7,0,-0.04,0,0,0,0,0,-0.139882,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,,0,0,0,0,
99,15.66,-0.04,21.15,0,0,19.8784,0,0,-5.65,14.6,0,-0.04,0,0,0,0,0,-0.139882,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,,0,0,0,0,
114,55.8,-0.04,5.97,0,0,19.8784,0,0,-5.8,55.5,0,-0.04,0,0,0,0,0,-0.139882,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,,0,0,0,0,
119,45.54,0.02,6.43,0,0,19.8784,0,0,-5.1,45.25,0,0.02,0,0,0,0,0,-0.139882,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,,0,0,0,0,
122,105.83,-0.02,2.87,0,0,19.8784,0,0,-5.3,105.7,0,-0.02,0,0,0,0,0,-0.139882,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,,0,0,0,0,
END,Total:0
START,FrameNb:1,CameraNb:0,HeSaiNb:0,ARS410Nb:0
2025/11/20 17:31:23:243---->
