ObjId,range,speed,angle,snr,Kstate,OboCarSpeed,heigh,heighAngle,X,Y,EstimateCarSpeed,EstimateMagCarSpeed,RCS,WheelSpdFl,WheelSpdFR,WheelSpdRL,WheelSpdRR,YawRate,frameIntervalTimeZ4,SelfCalcAngle,SenceFlag,SortFlag,trkReiablility,RadiusCurvature,Xaccel,Yaccel,noise,using,DbfMag,FrameIntervalTime,installAngleOffset,VehLatAcc,VehLongAcc,matchFlag,tag,deltaRange,clusterID,idx,objLen,weight,MeasCounter,MAtr,SteeringAngle,SteeringAngleSpd,EstCarSpeed,Gear,isDmlMode,waveType,sideSlobe0,sideSlobe1,sideSlobe2,peakNum1,peakNum2,AlgTeam,ObstacleProb,scene,errorCode,FlagJamFlagTunnelFenceFlagFenceSceneFlagBarnScene
START,FrameNb:0,CameraNb:0,HeSaiNb:0,ARS410Nb:0
2025/11/20 14:39:07:785---->
heightOffset:0,1763620747785,0,selfCaliBufCnt:0,selfAccObjCnt:0,selfAccAngle:0,installHAngleOffset:0,Interpolation:0,installVAngleOffset:0,radarOffsetH:0,radarOffsetV:0,Polynom:0;0;0;0;0;0;0;0;0;0;0;0,WheelDirection:0;0;0;0,selfAngleOffset:0,selfAngleOffsetPit:0,selfCaliAngleHrz_H:0,selfCaliAnglePit_H:0
0,253.04,-1.34,1.1,32.3,0,20.16,0,1,2.26598e-30,0,0,0,20,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,67,125,0,0.4335,0.3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,

1,6.66,-17.84,-27.4,22.4,0,20.16,0,3,0,0,0,0,-14,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,72,125,0,0.4335,0.3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,

2,7.8,-18.6,-22.3,23.3,0,20.16,0,2,0,0,0,0,-15,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,72,125,0,0.4335,0.3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,

3,7.98,-18.74,-21.7,21,0,20.16,0,4,0,0,0,0,-16,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,69,125,0,0.4335,0.3655,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,

4,8.86,-19.06,-19,22.7,0,20.16,0,2,0,0,0,0,-17,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,71,125,0,0.4335,0.3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,

5,8.78,-18.88,-20.2,20.2,0,20.16,0,-3,0,0,0,0,-19,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,68,125,0,0.4335,0.3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,

6,9.36,-19.1,-18.7,21.6,0,20.16,0,3,0,0,0,0,-17,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,69,125,0,0.4335,0.3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,

7,9,-18.74,-21.4,20.1,0,20.16,0,1,0,0,0,0,-18,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,68,125,0,0.4335,0.3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,

8,10.4,-19.3,-17.1,27.2,0,20.16,0,1,0,0,0,0,-16,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,75,125,0,0.4335,0.3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,

9,10.54,-19.44,-15.5,23.7,0,20.16,0,0,0,0,0,0,-13,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,71,125,0,0.4335,0.3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,

10,11.42,-19.54,-15.1,25.5,0,20.16,0,2,0,0,0,0,-14,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,73,125,0,0.4335,0.3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,

11,11.58,-19.58,-14.8,21.5,0,20.16,0,1,0,0,0,0,-19,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,68,125,0,0.4335,0.3655,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,

